GRAND_ID: 6766
DAM_NAME: 175.211458
LONG: 175.211458
LAT: -37.114381
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.0;0.12
2.0;0.03;0.25
3.0;0.04;0.4
4.0;0.06;0.58
5.0;0.07;0.76
6.0;0.1;0.97
7.0;0.1;1.18
8.0;0.12;1.41
9.0;0.14;1.66
10.0;0.16;1.93
11.0;0.18;2.21
12.0;0.19;2.52
13.0;0.21;2.84
14.0;0.22;3.17
15.0;0.24;3.52
16.0;0.26;3.9
17.0;0.28;4.29
18.0;0.3;4.7
19.0;0.31;5.13
20.0;0.35;5.59
21.0;0.38;6.08
22.0;0.43;6.63
23.0;0.46;7.2
24.0;0.51;7.82
25.0;0.54;8.47
26.0;0.58;9.17
27.0;0.62;9.9
28.0;0.67;10.68
29.0;0.71;11.5
30.0;0.76;12.37
31.0;0.8;13.28
32.0;0.86;14.26
33.0;0.9;15.28
34.0;0.98;16.36
35.0;1.01;17.49
36.0;1.07;18.67
37.0;1.11;19.89
38.0;1.16;21.17
39.0;1.19;22.47
40.0;1.25;23.83
41.0;1.28;25.22
