GRAND_ID: 6621
DAM_NAME: 148.835417
LONG: 148.835417
LAT: -35.536446
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.05;0.15
2.0;0.07;0.33
3.0;0.1;0.53
4.0;0.11;0.74
5.0;0.14;0.98
6.0;0.15;1.24
7.0;0.19;1.53
8.0;0.2;1.84
9.0;0.25;2.19
10.0;0.28;2.58
11.0;0.36;3.05
12.0;0.43;3.58
13.0;0.57;4.25
14.0;0.64;4.99
15.0;0.75;5.85
16.0;0.82;6.77
17.0;0.94;7.82
18.0;1.03;8.95
19.0;1.09;10.15
20.0;1.14;11.39
21.0;1.21;12.7
22.0;1.25;14.06
23.0;1.33;15.49
24.0;1.38;16.97
25.0;1.46;18.54
26.0;1.51;20.16
27.0;1.62;21.89
28.0;1.68;23.67
29.0;1.76;25.53
30.0;1.81;27.45
31.0;1.89;29.44
32.0;1.95;31.49
33.0;2.03;33.63
34.0;2.09;35.82
35.0;2.18;38.11
36.0;2.23;40.44
37.0;2.3;42.85
38.0;2.36;45.31
39.0;2.44;47.86
40.0;2.5;50.46
41.0;2.59;53.15
42.0;2.62;55.88
43.0;2.7;58.68
44.0;2.73;61.52
