GRAND_ID: 6687
DAM_NAME: 145.576042
LONG: 145.576042
LAT: -41.99362
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.01;0.11
2.0;0.01;0.22
3.0;0.03;0.36
4.0;0.04;0.49
5.0;0.05;0.65
6.0;0.06;0.81
7.0;0.09;0.99
8.0;0.09;1.19
9.0;0.1;1.39
10.0;0.11;1.59
11.0;0.13;1.82
12.0;0.14;2.06
13.0;0.16;2.33
14.0;0.17;2.6
15.0;0.19;2.88
16.0;0.2;3.18
17.0;0.21;3.49
18.0;0.22;3.81
19.0;0.24;4.15
20.0;0.24;4.49
21.0;0.26;4.85
22.0;0.26;5.21
23.0;0.28;5.59
24.0;0.28;5.97
25.0;0.29;6.36
26.0;0.3;6.77
27.0;0.32;7.18
28.0;0.32;7.61
29.0;0.34;8.05
30.0;0.35;8.51
31.0;0.37;8.97
32.0;0.37;9.45
33.0;0.39;9.93
34.0;0.39;10.43
35.0;0.4;10.93
36.0;0.41;11.44
37.0;0.43;11.97
38.0;0.44;12.51
39.0;0.45;13.06
40.0;0.46;13.62
41.0;0.47;14.19
42.0;0.48;14.77
43.0;0.5;15.37
44.0;0.5;15.97
45.0;0.52;16.59
46.0;0.53;17.23
47.0;0.56;17.89
48.0;0.58;18.57
49.0;0.61;19.28
50.0;0.63;20.01
51.0;0.67;20.78
52.0;0.68;21.55
53.0;0.72;22.37
54.0;0.73;23.2
55.0;0.76;24.06
56.0;0.77;24.93
57.0;0.81;25.84
58.0;0.81;26.75
59.0;0.85;27.7
60.0;0.87;28.67
61.0;0.91;29.67
62.0;0.92;30.7
63.0;0.95;31.74
64.0;0.96;32.8
65.0;0.99;33.89
66.0;0.99;34.98
67.0;1.02;36.11
68.0;1.03;37.24
69.0;1.05;38.39
70.0;1.06;39.56
71.0;1.09;40.74
72.0;1.1;41.94
73.0;1.12;43.17
74.0;1.13;44.4
75.0;1.15;45.65
76.0;1.16;46.91
77.0;1.18;48.19
78.0;1.18;49.47
79.0;1.2;50.78
80.0;1.21;52.09
81.0;1.24;53.43
82.0;1.24;54.77
83.0;1.26;56.14
84.0;1.27;57.51
85.0;1.29;58.9
86.0;1.3;60.3
87.0;1.3;61.71
88.0;1.31;63.12
89.0;1.32;64.54
90.0;1.34;65.98
91.0;1.35;67.43
92.0;1.36;68.89
93.0;1.37;70.35
94.0;1.37;71.83
95.0;1.38;73.3
96.0;1.38;74.79
