GRAND_ID: 5378
DAM_NAME: 116.763542
LONG: 116.763542
LAT: 31.30484
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;1.48;2.37
2.0;2.7;5.96
3.0;4.07;10.91
4.0;5.58;17.37
5.0;7.5;25.76
6.0;9.26;35.91
7.0;11.05;47.85
8.0;12.58;61.31
9.0;14.6;76.8
10.0;16.34;94.02
11.0;18.57;113.47
12.0;20.8;135.15
13.0;23.45;159.49
14.0;25.56;185.94
15.0;28.05;214.87
16.0;30.22;245.98
17.0;32.38;279.24
18.0;34.62;314.75
19.0;36.85;352.48
20.0;39.03;392.4
21.0;41.36;434.65
22.0;43.14;478.67
23.0;45.19;524.75
24.0;47.11;572.74
25.0;49.22;622.85
26.0;50.81;674.54
27.0;52.22;727.64
28.0;53.25;781.78
29.0;54.14;836.81
