GRAND_ID: 5803
DAM_NAME: 107.036189
LONG: 107.036189
LAT: 11.106337
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.13;0.26
2.0;0.25;0.65
3.0;0.45;1.23
4.0;0.71;2.07
5.0;0.91;3.12
6.0;1.17;4.42
7.0;1.56;6.11
8.0;1.92;8.16
9.0;2.22;10.52
10.0;2.45;13.1
11.0;2.68;15.92
12.0;2.87;18.92
13.0;3.09;22.14
14.0;3.25;25.52
15.0;3.61;29.27
16.0;6.7;36.1
17.0;10.38;46.61
18.0;14.74;61.47
19.0;22.45;84.05
20.0;31.36;115.55
21.0;43.9;159.58
22.0;53.95;213.66
23.0;65.87;279.66
24.0;84.51;364.29
25.0;99.47;463.89
26.0;113.95;577.98
27.0;127.66;705.77
28.0;139.51;845.42
29.0;151.08;996.63
30.0;163.39;1160.15
31.0;176.5;1336.78
32.0;189.35;1526.26
33.0;204.77;1731.17
34.0;220.03;1951.33
35.0;235.49;2186.95
36.0;248.27;2435.35
37.0;262.07;2697.56
38.0;274.64;2972.33
39.0;287.7;3260.16
40.0;299.38;3559.67
41.0;310.97;3870.78
42.0;320.26;4191.17
43.0;329.06;4520.36
44.0;335.74;4856.23
45.0;341.81;5198.17
46.0;346.4;5544.71
47.0;350.18;5895.02
