GRAND_ID: 3739
DAM_NAME: 24.003125
LONG: 24.003125
LAT: 54.872917
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.04;0.15
2.0;0.07;0.33
3.0;0.12;0.57
4.0;0.17;0.85
5.0;0.21;1.17
6.0;0.27;1.55
7.0;0.33;1.99
8.0;0.39;2.49
9.0;0.44;3.04
10.0;0.61;3.76
11.0;0.94;4.81
12.0;1.48;6.4
13.0;3.75;10.26
14.0;5.8;16.17
15.0;8.07;24.34
16.0;10.39;34.85
17.0;12.37;47.32
18.0;13.87;61.3
19.0;15.22;76.63
20.0;16.38;93.12
21.0;17.58;110.81
22.0;19.05;129.97
23.0;20.42;150.5
24.0;22.26;172.87
25.0;25.41;198.39
26.0;28.55;227.05
27.0;31.37;258.53
28.0;33.73;292.37
29.0;36.94;329.42
30.0;39.54;369.07
31.0;42.18;411.36
32.0;44.19;455.66
33.0;46.08;501.86
34.0;47.68;549.65
35.0;49.18;598.94
36.0;50.32;649.37
37.0;51.62;701.09
38.0;52.48;753.69
39.0;53.38;807.17
40.0;54.0;861.29
