GRAND_ID: 1990
DAM_NAME: -79.207123
LONG: -79.207123
LAT: -7.233637
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.05;0.17
2.0;0.15;0.44
3.0;0.25;0.81
4.0;0.38;1.31
5.0;0.41;1.84
6.0;0.55;2.51
7.0;0.61;3.24
8.0;0.79;4.15
9.0;0.86;5.14
10.0;0.96;6.23
11.0;1.03;7.38
12.0;1.12;8.62
13.0;1.21;9.95
14.0;1.29;11.36
15.0;1.34;12.82
16.0;1.47;14.42
17.0;1.51;16.05
18.0;1.6;17.77
19.0;1.66;19.56
20.0;1.74;21.42
21.0;1.78;23.33
22.0;1.85;25.3
23.0;1.9;27.32
24.0;2.0;29.44
25.0;2.02;31.58
26.0;2.11;33.81
27.0;2.14;36.08
28.0;2.22;38.42
29.0;2.25;40.79
30.0;2.37;43.28
31.0;2.41;45.81
32.0;2.47;48.41
33.0;2.56;51.09
34.0;2.65;53.86
35.0;2.71;56.7
36.0;2.8;59.61
37.0;2.89;62.63
38.0;2.99;65.74
39.0;3.05;68.91
40.0;3.26;72.29
41.0;3.37;75.78
42.0;3.54;79.44
43.0;3.65;83.22
44.0;3.79;87.13
45.0;3.85;91.1
46.0;4.0;95.22
47.0;4.22;99.56
48.0;4.67;104.35
49.0;4.92;109.4
50.0;5.78;115.29
51.0;6.12;121.53
52.0;6.77;128.42
53.0;7.24;135.78
54.0;7.68;143.59
55.0;7.97;151.67
56.0;8.43;160.22
57.0;8.89;169.23
58.0;9.23;178.58
59.0;9.44;188.14
60.0;9.94;198.2
61.0;10.11;208.43
62.0;10.5;219.05
63.0;10.66;229.83
64.0;11.15;241.1
65.0;11.29;252.52
66.0;11.64;264.28
67.0;11.82;276.22
68.0;12.09;288.43
69.0;12.19;300.74
70.0;12.49;313.35
71.0;12.56;326.04
72.0;12.73;338.89
73.0;12.79;351.8
74.0;12.98;364.9
75.0;13.05;378.07
76.0;13.15;391.34
77.0;13.22;404.68
78.0;13.29;418.09
79.0;13.34;431.55
80.0;13.4;445.07
81.0;13.45;458.64
82.0;13.49;472.26
83.0;13.52;485.9
