GRAND_ID: 6747
DAM_NAME: 150.803286
LONG: 150.803286
LAT: -34.266291
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.08;0.28
2.0;0.26;0.73
3.0;0.33;1.25
4.0;0.5;1.95
5.0;0.59;2.73
6.0;0.78;3.71
7.0;0.91;4.81
8.0;1.12;6.13
9.0;1.25;7.57
10.0;1.48;9.24
11.0;1.67;11.1
12.0;1.91;13.2
13.0;2.07;15.47
14.0;2.4;18.06
15.0;2.6;20.85
16.0;2.91;23.96
17.0;3.08;27.23
18.0;3.37;30.79
19.0;3.56;34.55
20.0;3.9;38.63
21.0;4.08;42.91
22.0;4.45;47.55
23.0;4.69;52.43
24.0;5.28;57.9
25.0;5.58;63.68
26.0;6.02;69.89
27.0;6.24;76.33
28.0;6.65;83.17
29.0;6.86;90.22
30.0;7.23;97.65
31.0;7.41;105.25
32.0;7.71;113.15
33.0;7.86;121.2
34.0;8.13;129.52
35.0;8.25;137.96
36.0;8.48;146.64
37.0;8.59;155.43
38.0;8.79;164.41
39.0;8.89;173.5
