GRAND_ID: 3337
DAM_NAME: 8.57161
LONG: 8.57161
LAT: 46.480168
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.0;0.1
2.0;0.01;0.21
3.0;0.01;0.33
4.0;0.02;0.45
5.0;0.03;0.58
6.0;0.03;0.71
7.0;0.04;0.85
8.0;0.04;0.99
9.0;0.05;1.13
10.0;0.05;1.29
11.0;0.06;1.45
12.0;0.06;1.61
13.0;0.07;1.78
14.0;0.08;1.96
15.0;0.08;2.14
16.0;0.09;2.33
17.0;0.09;2.52
18.0;0.11;2.74
19.0;0.11;2.95
20.0;0.12;3.17
21.0;0.12;3.39
22.0;0.14;3.63
23.0;0.14;3.87
24.0;0.16;4.14
25.0;0.16;4.4
26.0;0.19;4.69
27.0;0.19;4.99
28.0;0.21;5.3
29.0;0.21;5.62
30.0;0.24;5.96
31.0;0.24;6.3
32.0;0.26;6.67
33.0;0.26;7.03
34.0;0.29;7.42
35.0;0.29;7.81
36.0;0.31;8.22
37.0;0.31;8.63
38.0;0.33;9.06
39.0;0.33;9.49
40.0;0.34;9.93
41.0;0.34;10.37
42.0;0.35;10.83
43.0;0.35;11.28
44.0;0.37;11.76
45.0;0.37;12.23
46.0;0.39;12.72
47.0;0.39;13.21
48.0;0.4;13.7
49.0;0.4;14.2
50.0;0.4;14.7
51.0;0.4;15.2
52.0;0.41;15.72
53.0;0.41;16.23
54.0;0.42;16.76
55.0;0.42;17.28
56.0;0.43;17.81
57.0;0.43;18.34
58.0;0.44;18.88
59.0;0.44;19.43
60.0;0.45;19.98
61.0;0.45;20.53
62.0;0.45;21.08
63.0;0.45;21.63
64.0;0.46;22.19
65.0;0.46;22.74
66.0;0.46;23.3
67.0;0.46;23.86
68.0;0.46;24.43
69.0;0.46;24.99
70.0;0.46;25.55
71.0;0.46;26.12
72.0;0.47;26.68
73.0;0.47;27.25
74.0;0.47;27.83
75.0;0.47;28.4
76.0;0.47;28.98
77.0;0.47;29.55
78.0;0.48;30.13
79.0;0.48;30.71
80.0;0.48;31.28
81.0;0.48;31.86
82.0;0.48;32.44
83.0;0.48;33.03
84.0;0.49;33.61
85.0;0.49;34.2
86.0;0.49;34.79
87.0;0.49;35.37
88.0;0.49;35.96
89.0;0.49;36.55
90.0;0.49;37.14
91.0;0.49;37.73
92.0;0.49;38.32
93.0;0.49;38.91
94.0;0.49;39.5
95.0;0.49;40.09
96.0;0.49;40.69
97.0;0.49;41.28
98.0;0.5;41.88
99.0;0.5;42.48
100.0;0.5;43.07
101.0;0.5;43.67
102.0;0.5;44.27
103.0;0.5;44.87
104.0;0.5;45.46
105.0;0.5;46.06
106.0;0.5;46.66
107.0;0.5;47.26
108.0;0.5;47.85
109.0;0.5;48.45
110.0;0.5;49.05
111.0;0.5;49.65
112.0;0.5;50.24
113.0;0.5;50.84
114.0;0.5;51.44
115.0;0.5;52.04
