GRAND_ID: 5817
DAM_NAME: 112.357133
LONG: 112.357133
LAT: -7.872601
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.02;0.15
2.0;0.07;0.36
3.0;0.09;0.58
4.0;0.14;0.85
5.0;0.16;1.14
6.0;0.22;1.49
7.0;0.24;1.86
8.0;0.3;2.3
9.0;0.33;2.76
10.0;0.43;3.33
11.0;0.47;3.93
12.0;0.59;4.65
13.0;0.65;5.43
14.0;0.86;6.43
15.0;0.94;7.5
16.0;1.17;8.8
17.0;1.28;10.21
18.0;1.61;11.95
19.0;1.73;13.82
20.0;2.04;15.99
21.0;2.16;18.29
22.0;2.48;20.9
23.0;2.64;23.67
24.0;2.89;26.7
