GRAND_ID: 2925
DAM_NAME: -5.465133
LONG: -5.465133
LAT: 36.310302
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.06;0.17
2.0;0.12;0.41
3.0;0.17;0.7
4.0;0.27;1.08
5.0;0.38;1.57
6.0;0.55;2.23
7.0;0.67;3.02
8.0;0.85;3.99
9.0;0.99;5.09
10.0;1.15;6.35
11.0;1.26;7.72
12.0;1.4;9.23
13.0;1.54;10.89
14.0;1.71;12.71
15.0;1.82;14.64
16.0;1.94;16.7
17.0;2.05;18.87
18.0;2.21;21.19
19.0;2.33;23.63
20.0;2.47;26.22
21.0;2.59;28.92
22.0;2.72;31.76
23.0;2.83;34.7
24.0;2.97;37.78
25.0;3.08;40.98
26.0;3.2;44.29
27.0;3.3;47.7
28.0;3.4;51.22
29.0;3.47;54.8
30.0;3.53;58.45
31.0;3.56;62.12
32.0;3.59;65.82
