GRAND_ID: 3927
DAM_NAME: 18.842358
LONG: 18.842358
LAT: 43.271639
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.01;0.13
2.0;0.04;0.29
3.0;0.05;0.45
4.0;0.07;0.64
5.0;0.11;0.87
6.0;0.19;1.17
7.0;0.19;1.48
8.0;0.3;1.9
9.0;0.3;2.32
10.0;0.37;2.8
11.0;0.37;3.29
12.0;0.47;3.87
13.0;0.47;4.46
14.0;0.55;5.13
15.0;0.59;5.84
16.0;0.69;6.64
17.0;0.69;7.45
18.0;0.77;8.34
19.0;0.82;9.27
20.0;0.89;10.28
21.0;0.94;11.34
22.0;1.04;12.5
23.0;1.1;13.71
24.0;1.25;15.08
25.0;1.26;16.46
26.0;1.5;18.08
27.0;1.5;19.7
28.0;1.65;21.47
29.0;1.65;23.24
30.0;1.9;25.26
31.0;1.93;27.31
32.0;2.03;29.45
33.0;2.08;31.65
34.0;2.24;34.01
35.0;2.24;36.36
36.0;2.32;38.8
37.0;2.46;41.38
38.0;2.56;44.06
39.0;2.59;46.76
40.0;2.69;49.57
41.0;2.77;52.45
42.0;2.92;55.49
43.0;2.94;58.55
44.0;3.19;61.85
45.0;3.19;65.15
46.0;3.37;68.64
47.0;3.37;72.12
48.0;3.6;75.84
49.0;3.62;79.58
50.0;3.87;83.57
51.0;3.99;87.68
52.0;4.14;91.94
53.0;4.2;96.26
54.0;4.35;100.72
55.0;4.55;105.39
56.0;4.69;110.2
57.0;4.76;115.08
58.0;4.93;120.13
59.0;5.03;125.27
60.0;5.24;130.63
61.0;5.26;136.01
62.0;5.5;141.62
63.0;5.67;147.41
64.0;5.89;153.41
65.0;5.89;159.42
66.0;6.26;165.8
67.0;6.26;172.18
68.0;6.49;178.79
69.0;6.64;185.55
70.0;6.8;192.46
71.0;6.9;199.48
72.0;7.04;206.64
73.0;7.32;214.08
74.0;7.51;221.7
75.0;7.63;229.45
76.0;7.78;237.35
77.0;7.88;245.35
78.0;8.12;253.58
79.0;8.14;261.85
80.0;8.33;270.29
81.0;8.49;278.9
82.0;8.67;287.69
83.0;8.67;296.47
84.0;9.01;305.59
85.0;9.01;314.72
86.0;9.28;324.12
87.0;9.41;333.65
88.0;9.56;343.32
89.0;9.65;353.09
90.0;9.83;363.04
91.0;10.04;373.2
92.0;10.22;383.54
93.0;10.27;393.92
94.0;10.41;404.45
95.0;10.51;415.08
96.0;10.72;425.92
97.0;10.76;436.79
98.0;10.95;447.86
99.0;11.05;459.03
100.0;11.24;470.38
101.0;11.24;481.73
102.0;11.56;493.41
103.0;11.56;505.09
104.0;11.78;516.99
105.0;11.87;528.98
106.0;12.01;541.11
107.0;12.11;553.33
108.0;12.22;565.68
109.0;12.43;578.23
110.0;12.57;590.92
111.0;12.57;603.61
112.0;12.77;616.49
113.0;12.9;629.51
114.0;13.06;642.68
115.0;13.08;655.88
116.0;13.27;669.27
117.0;13.37;682.76
118.0;13.55;696.43
119.0;13.55;710.1
120.0;13.82;724.03
121.0;13.82;737.96
122.0;14.01;752.09
123.0;14.09;766.29
124.0;14.2;780.61
125.0;14.27;794.99
126.0;14.37;809.48
127.0;14.51;824.1
128.0;14.62;838.85
129.0;14.62;853.59
130.0;14.76;868.47
131.0;14.83;883.41
132.0;14.97;898.5
133.0;15.0;913.62
134.0;15.1;928.84
135.0;15.17;944.12
136.0;15.28;959.52
137.0;15.31;974.94
138.0;15.48;990.54
139.0;15.48;1006.13
140.0;15.6;1021.85
141.0;15.6;1037.56
142.0;15.71;1053.39
143.0;15.74;1069.25
144.0;15.81;1085.19
145.0;15.85;1101.15
146.0;15.94;1117.21
147.0;15.94;1133.27
