GRAND_ID: 131
DAM_NAME: -122.760687
LONG: -122.760687
LAT: 40.802949
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.02;0.15
2.0;0.03;0.31
3.0;0.04;0.49
4.0;0.08;0.7
5.0;0.09;0.91
6.0;0.12;1.16
7.0;0.12;1.41
8.0;0.18;1.73
9.0;0.19;2.05
10.0;0.22;2.41
11.0;0.28;2.82
12.0;0.36;3.31
13.0;0.45;3.89
14.0;0.53;4.55
15.0;0.56;5.25
16.0;0.69;6.07
17.0;0.72;6.92
18.0;0.8;7.85
19.0;0.85;8.83
20.0;0.93;9.9
21.0;0.93;10.96
22.0;1.03;12.12
23.0;1.08;13.33
24.0;1.23;14.7
25.0;1.24;16.07
26.0;1.47;17.67
27.0;1.66;19.46
28.0;2.03;21.62
29.0;2.07;23.83
30.0;2.42;26.38
31.0;2.56;29.07
32.0;2.78;31.99
33.0;2.98;35.1
34.0;3.37;38.6
35.0;3.58;42.32
36.0;3.82;46.27
37.0;4.07;50.48
38.0;4.39;54.99
39.0;4.46;59.59
40.0;4.95;64.66
41.0;5.07;69.87
42.0;5.47;75.47
43.0;5.53;81.13
44.0;6.01;87.27
45.0;6.28;93.68
46.0;6.82;100.63
47.0;6.92;107.68
48.0;7.51;115.32
49.0;7.73;123.19
50.0;8.59;131.91
51.0;8.59;140.64
52.0;9.7;150.47
53.0;10.05;160.65
54.0;10.68;171.46
55.0;11.02;182.61
56.0;11.63;194.37
57.0;12.0;206.5
58.0;12.37;219.0
59.0;12.61;231.74
60.0;13.14;245.02
61.0;13.2;258.35
62.0;13.74;272.21
63.0;14.0;286.34
64.0;14.54;301.02
65.0;14.82;315.96
66.0;15.31;331.4
67.0;15.68;347.22
68.0;16.5;363.85
69.0;16.5;380.48
70.0;17.19;397.8
71.0;17.58;415.51
72.0;18.1;433.74
73.0;18.72;452.59
74.0;20.0;472.72
75.0;20.68;493.54
76.0;21.62;515.29
77.0;22.38;537.8
78.0;23.47;561.4
79.0;24.2;585.73
80.0;25.15;611.01
81.0;25.79;636.93
82.0;27.12;664.18
83.0;27.92;692.22
84.0;28.85;721.2
85.0;29.51;750.84
86.0;31.25;782.23
87.0;32.25;814.61
88.0;33.43;848.17
89.0;34.25;882.54
90.0;35.83;918.51
91.0;36.06;954.7
92.0;37.8;992.63
93.0;38.6;1031.36
94.0;39.61;1071.11
95.0;40.24;1111.48
96.0;41.33;1152.94
97.0;41.9;1194.97
98.0;42.82;1237.92
99.0;43.65;1281.7
100.0;44.75;1326.58
101.0;45.47;1372.18
102.0;46.33;1418.64
103.0;47.06;1465.83
104.0;48.19;1514.15
105.0;48.78;1563.06
106.0;49.67;1612.86
107.0;50.32;1663.32
108.0;51.49;1714.94
109.0;52.29;1767.37
110.0;52.95;1820.45
111.0;53.73;1874.31
112.0;54.74;1929.19
113.0;54.87;1984.19
114.0;56.03;2040.35
115.0;56.53;2097.01
116.0;57.19;2154.34
117.0;57.99;2212.45
118.0;58.93;2271.51
119.0;59.58;2331.22
120.0;60.31;2391.66
121.0;60.83;2452.63
122.0;61.83;2514.59
123.0;62.37;2577.09
124.0;63.13;2640.34
125.0;63.67;2704.14
126.0;64.64;2768.91
127.0;65.24;2834.28
128.0;65.96;2900.37
129.0;66.5;2967.0
130.0;67.38;3034.52
131.0;67.82;3102.47
132.0;68.49;3171.09
133.0;68.98;3240.2
134.0;69.89;3310.22
135.0;69.98;3380.33
136.0;70.84;3451.31
137.0;71.23;3522.67
138.0;71.69;3594.49
139.0;72.0;3666.62
140.0;72.73;3739.48
141.0;73.13;3812.75
142.0;73.65;3886.53
143.0;74.09;3960.75
144.0;74.78;4035.67
145.0;75.05;4110.85
146.0;75.46;4186.44
147.0;75.81;4262.39
148.0;76.4;4338.92
149.0;76.67;4415.72
150.0;77.01;4492.87
151.0;77.31;4570.31
152.0;77.79;4648.22
153.0;78.0;4726.35
154.0;78.22;4804.71
155.0;78.45;4883.29
156.0;78.81;4962.23
157.0;79.02;5041.39
158.0;79.28;5120.79
