GRAND_ID: 71
DAM_NAME: -122.080702
LONG: -122.080702
LAT: 45.48446
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.02;0.13
2.0;0.03;0.26
3.0;0.05;0.43
4.0;0.06;0.59
5.0;0.08;0.78
6.0;0.08;0.97
7.0;0.1;1.18
8.0;0.11;1.39
9.0;0.13;1.63
10.0;0.14;1.87
11.0;0.16;2.14
12.0;0.16;2.41
13.0;0.18;2.7
14.0;0.18;2.99
15.0;0.2;3.3
16.0;0.21;3.62
17.0;0.24;3.96
18.0;0.27;4.34
19.0;0.35;4.8
20.0;0.38;5.29
21.0;0.44;5.84
22.0;0.47;6.41
23.0;0.52;7.05
24.0;0.58;7.73
25.0;0.67;8.51
26.0;0.72;9.33
27.0;0.83;10.27
28.0;0.87;11.24
29.0;0.93;12.28
30.0;0.95;13.34
31.0;1.0;14.45
32.0;1.02;15.58
33.0;1.06;16.75
34.0;1.08;17.94
35.0;1.11;19.16
36.0;1.12;20.39
37.0;1.15;21.65
38.0;1.16;22.92
39.0;1.18;24.21
40.0;1.2;25.52
41.0;1.22;26.84
42.0;1.23;28.18
43.0;1.25;29.54
44.0;1.26;30.9
45.0;1.28;32.29
