GRAND_ID: 2316
DAM_NAME: -64.752076
LONG: -64.752076
LAT: -30.768757
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.05;0.19
2.0;0.21;0.55
3.0;0.31;0.99
4.0;0.46;1.6
5.0;0.54;2.28
6.0;0.72;3.14
7.0;0.79;4.08
8.0;0.96;5.18
9.0;1.03;6.35
10.0;1.22;7.72
11.0;1.3;9.15
12.0;1.56;10.86
13.0;1.65;12.66
14.0;1.92;14.72
15.0;2.03;16.89
16.0;2.38;19.42
17.0;2.55;22.11
18.0;3.13;25.38
19.0;3.6;29.12
20.0;5.74;34.99
21.0;6.55;41.69
22.0;8.37;50.2
23.0;8.95;59.29
24.0;10.67;70.1
25.0;11.34;81.59
