GRAND_ID: 119
DAM_NAME: -121.077838
LONG: -121.077838
LAT: 41.925594
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.92;1.33
2.0;3.5;5.24
3.0;5.49;11.14
4.0;7.29;18.85
5.0;9.54;28.81
6.0;13.98;43.2
7.0;17.71;61.32
8.0;22.12;83.86
9.0;26.28;110.55
10.0;31.4;142.36
11.0;37.97;180.75
12.0;43.81;224.97
13.0;50.77;276.15
14.0;57.12;333.68
15.0;63.42;397.51
16.0;69.71;467.64
17.0;74.97;543.02
18.0;80.86;624.29
19.0;85.94;710.65
20.0;91.07;802.13
21.0;95.31;897.85
22.0;98.52;996.78
23.0;100.89;1098.08
24.0;102.42;1200.91
