GRAND_ID: 6335
DAM_NAME: 139.634375
LONG: 139.634375
LAT: 38.244006
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.02;0.12
2.0;0.03;0.25
3.0;0.04;0.39
4.0;0.04;0.53
5.0;0.05;0.68
6.0;0.05;0.84
7.0;0.06;1.01
8.0;0.07;1.19
9.0;0.08;1.37
10.0;0.09;1.57
11.0;0.1;1.77
12.0;0.11;1.98
13.0;0.12;2.2
14.0;0.12;2.43
15.0;0.14;2.67
16.0;0.15;2.92
17.0;0.17;3.19
18.0;0.19;3.49
19.0;0.22;3.81
20.0;0.24;4.15
21.0;0.27;4.53
22.0;0.29;4.93
23.0;0.32;5.35
24.0;0.34;5.8
25.0;0.36;6.26
26.0;0.38;6.75
27.0;0.42;7.28
28.0;0.44;7.82
29.0;0.46;8.39
30.0;0.49;8.98
31.0;0.52;9.6
32.0;0.54;10.25
33.0;0.58;10.93
34.0;0.59;11.63
35.0;0.63;12.36
36.0;0.66;13.12
37.0;0.71;13.94
38.0;0.75;14.8
39.0;0.79;15.69
40.0;0.81;16.61
41.0;0.86;17.57
42.0;0.9;18.57
43.0;0.96;19.64
44.0;1.0;20.74
45.0;1.07;21.92
46.0;1.11;23.14
47.0;1.16;24.41
48.0;1.2;25.71
49.0;1.27;27.08
50.0;1.31;28.5
51.0;1.38;29.98
52.0;1.43;31.51
53.0;1.49;33.11
54.0;1.52;34.73
55.0;1.6;36.43
