GRAND_ID: 6710
DAM_NAME: 152.865737
LONG: 152.865737
LAT: -26.69979
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.03;0.14
2.0;0.09;0.34
3.0;0.12;0.57
4.0;0.18;0.86
5.0;0.22;1.19
6.0;0.31;1.61
7.0;0.39;2.11
8.0;0.53;2.76
9.0;0.66;3.53
10.0;0.87;4.51
11.0;1.03;5.65
12.0;1.27;7.04
13.0;1.4;8.55
14.0;1.62;10.28
15.0;1.75;12.13
16.0;1.95;14.19
17.0;2.09;16.4
18.0;2.37;18.88
19.0;2.53;21.52
20.0;2.72;24.35
21.0;2.84;27.31
22.0;2.99;30.41
23.0;3.09;33.61
24.0;3.2;36.92
25.0;3.26;40.29
