GRAND_ID: 6723
DAM_NAME: 152.547972
LONG: 152.547972
LAT: -28.031663
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.16;0.26
2.0;0.27;0.63
3.0;0.5;1.24
4.0;0.69;2.03
5.0;0.94;3.08
6.0;1.09;4.27
7.0;1.25;5.63
8.0;1.37;7.1
9.0;1.56;8.76
10.0;1.73;10.6
11.0;1.98;12.68
12.0;2.16;14.94
13.0;2.56;17.6
14.0;2.81;20.52
15.0;3.2;23.82
16.0;3.54;27.46
17.0;3.98;31.55
18.0;4.35;35.99
19.0;4.85;40.94
20.0;5.18;46.23
21.0;5.56;51.89
22.0;5.82;57.81
23.0;6.16;64.08
24.0;6.34;70.52
25.0;6.54;77.16
26.0;6.65;83.91
27.0;6.8;90.81
28.0;6.87;97.78
29.0;6.98;104.87
30.0;7.02;111.99
31.0;7.07;119.16
32.0;7.1;126.36
