GRAND_ID: 4610
DAM_NAME: 32.07108
LONG: 32.07108
LAT: -27.418102
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.79;1.64
2.0;1.82;4.31
3.0;2.84;7.99
4.0;4.22;13.06
5.0;5.59;19.49
6.0;7.54;27.88
7.0;9.44;38.16
8.0;12.21;51.21
9.0;15.46;67.52
10.0;20.38;88.75
11.0;25.33;114.93
12.0;32.65;148.43
13.0;38.69;187.97
14.0;48.08;236.9
15.0;53.74;291.49
16.0;60.35;352.68
17.0;64.76;418.29
18.0;70.18;489.32
19.0;74.01;564.18
20.0;78.63;643.66
21.0;82.38;726.88
22.0;86.91;814.63
23.0;90.37;905.85
24.0;94.85;1001.54
25.0;98.01;1100.4
26.0;102.6;1203.85
27.0;106.06;1310.75
28.0;110.34;1421.94
29.0;113.29;1536.07
30.0;117.72;1654.64
31.0;120.9;1776.39
32.0;125.4;1902.64
33.0;128.23;2031.72
34.0;131.82;2164.39
35.0;133.62;2298.86
36.0;135.63;2435.33
37.0;136.66;2572.84
38.0;137.84;2711.52
39.0;138.58;2850.95
40.0;139.49;2991.3
41.0;139.95;3132.09
42.0;140.59;3273.52
43.0;140.93;3415.3
44.0;141.44;3557.59
45.0;141.82;3700.25
46.0;142.22;3843.32
47.0;142.47;3986.63
48.0;142.83;4130.31
49.0;143.04;4274.19
50.0;143.38;4418.42
51.0;143.54;4562.81
52.0;143.92;4707.57
53.0;144.08;4852.51
54.0;144.4;4997.75
55.0;144.6;5143.2
56.0;144.85;5288.9
57.0;145.02;5434.76
58.0;145.24;5580.85
59.0;145.37;5727.07
60.0;145.55;5873.46
