GRAND_ID: 2533
DAM_NAME: -43.260094
LONG: -43.260094
LAT: -15.827091
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.12;0.22
2.0;0.18;0.51
3.0;0.37;0.98
4.0;0.51;1.6
5.0;1.0;2.7
6.0;1.33;4.13
7.0;2.18;6.42
8.0;2.54;9.06
9.0;3.97;13.14
10.0;4.77;18.01
11.0;6.52;24.64
12.0;7.36;32.1
13.0;9.57;41.78
14.0;10.59;52.47
15.0;12.77;65.34
16.0;13.61;79.06
17.0;15.45;94.61
18.0;16.28;111.0
19.0;18.12;129.22
20.0;18.79;148.11
21.0;21.2;169.42
22.0;22.75;192.28
23.0;25.81;218.2
24.0;26.8;245.11
25.0;29.38;274.59
26.0;30.55;305.25
27.0;33.18;338.54
28.0;34.11;372.76
29.0;36.38;409.24
30.0;37.3;446.64
31.0;39.31;486.06
32.0;40.09;526.26
33.0;41.59;567.95
34.0;42.08;610.14
35.0;42.95;653.2
