GRAND_ID: 4212
DAM_NAME: 29.019792
LONG: 29.019792
LAT: -28.390297
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.07;0.21
2.0;0.2;0.55
3.0;0.34;1.02
4.0;0.57;1.73
5.0;1.02;2.89
6.0;1.5;4.54
7.0;2.19;6.86
8.0;3.05;10.05
9.0;4.03;14.22
10.0;5.53;19.89
11.0;7.58;27.6
12.0;9.74;37.48
13.0;11.18;48.79
14.0;12.66;61.59
15.0;13.85;75.58
16.0;15.14;90.86
17.0;16.39;107.39
18.0;17.83;125.36
19.0;19.3;144.8
20.0;21.51;166.44
21.0;23.21;189.79
22.0;25.15;215.07
23.0;27.04;242.25
24.0;29.38;271.77
25.0;31.73;303.64
26.0;34.37;338.15
27.0;36.92;375.21
28.0;39.93;415.28
29.0;42.9;458.31
30.0;45.66;504.11
31.0;48.03;552.28
32.0;50.37;602.78
33.0;52.13;655.05
34.0;54.01;709.2
35.0;55.52;764.86
36.0;56.99;821.99
37.0;58.14;880.27
38.0;59.37;939.78
39.0;60.38;1000.29
40.0;61.43;1061.86
41.0;62.37;1124.36
42.0;63.23;1187.73
43.0;63.89;1251.75
44.0;64.62;1316.51
45.0;65.26;1381.91
46.0;65.97;1448.01
47.0;66.51;1514.66
48.0;67.18;1581.98
49.0;67.79;1649.91
50.0;68.43;1718.47
51.0;68.95;1787.56
52.0;69.51;1857.21
53.0;69.99;1927.34
54.0;70.4;1997.88
55.0;70.78;2068.8
56.0;71.25;2140.19
57.0;71.63;2211.96
58.0;72.07;2284.17
59.0;72.43;2356.73
60.0;72.76;2429.63
61.0;73.1;2502.87
62.0;73.41;2576.42
63.0;73.67;2650.23
64.0;73.93;2724.29
65.0;74.17;2798.6
66.0;74.4;2873.13
67.0;74.57;2947.84
68.0;74.76;3022.75
69.0;74.93;3097.82
