GRAND_ID: 153
DAM_NAME: -120.290738
LONG: -120.290738
LAT: 39.450598
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.0;0.14
2.0;0.07;0.35
3.0;0.07;0.55
4.0;0.14;0.84
5.0;0.14;1.12
6.0;0.21;1.46
7.0;0.21;1.8
8.0;0.27;2.21
9.0;0.27;2.63
10.0;0.35;3.12
11.0;0.35;3.61
12.0;0.44;4.19
13.0;0.44;4.77
14.0;0.58;5.49
15.0;0.58;6.2
16.0;0.79;7.14
17.0;0.79;8.07
18.0;0.99;9.2
19.0;0.99;10.32
20.0;1.29;11.75
21.0;1.29;13.18
22.0;1.49;14.81
23.0;1.49;16.44
24.0;1.65;18.23
25.0;1.65;20.02
26.0;1.79;21.94
27.0;1.79;23.87
28.0;1.99;26.0
29.0;1.99;28.12
30.0;2.2;30.46
31.0;2.2;32.8
32.0;2.38;35.32
33.0;2.38;37.83
34.0;2.52;40.49
35.0;2.52;43.15
36.0;2.64;45.92
37.0;2.64;48.69
