GRAND_ID: 3911
DAM_NAME: 22.585417
LONG: 22.585417
LAT: 43.743278
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.03;0.16
2.0;0.12;0.41
3.0;0.17;0.71
4.0;0.25;1.09
5.0;0.31;1.54
6.0;0.41;2.07
7.0;0.49;2.69
8.0;0.61;3.43
9.0;0.7;4.25
10.0;0.81;5.2
11.0;0.9;6.22
12.0;1.03;7.38
13.0;1.13;8.64
14.0;1.29;10.06
15.0;1.4;11.59
16.0;1.57;13.29
17.0;1.65;15.06
18.0;1.75;16.94
19.0;1.82;18.89
20.0;1.93;20.95
21.0;1.98;23.06
22.0;2.04;25.22
23.0;2.08;27.43
24.0;2.13;29.69
25.0;2.17;31.99
26.0;2.2;34.32
27.0;2.22;36.67
28.0;2.25;39.05
29.0;2.27;41.44
30.0;2.29;43.86
31.0;2.29;46.28
32.0;2.31;48.72
33.0;2.32;51.16
34.0;2.33;53.62
35.0;2.34;56.09
36.0;2.35;58.57
37.0;2.36;61.06
38.0;2.37;63.55
39.0;2.37;66.05
