GRAND_ID: 5934
DAM_NAME: 125.784375
LONG: 125.784375
LAT: 38.201401
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.13;0.28
2.0;0.27;0.7
3.0;0.51;1.37
4.0;0.94;2.46
5.0;1.47;4.08
6.0;2.02;6.25
7.0;2.91;9.31
8.0;3.85;13.31
9.0;5.13;18.58
10.0;6.31;25.04
11.0;7.59;32.78
12.0;9.01;41.94
13.0;10.63;52.72
14.0;11.81;64.68
15.0;12.74;77.57
16.0;13.25;90.97
17.0;13.73;104.85
18.0;14.02;119.02
19.0;14.24;133.41
20.0;14.39;147.95
21.0;14.51;162.61
22.0;14.57;177.33
