GRAND_ID: 6350
DAM_NAME: 139.907918
LONG: 139.907918
LAT: 37.753641
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.0;0.12
2.0;0.02;0.25
3.0;0.02;0.38
4.0;0.04;0.53
5.0;0.04;0.69
6.0;0.06;0.86
7.0;0.06;1.03
8.0;0.08;1.22
9.0;0.09;1.43
10.0;0.11;1.65
11.0;0.11;1.87
12.0;0.13;2.12
13.0;0.14;2.38
14.0;0.17;2.66
15.0;0.18;2.95
16.0;0.21;3.28
17.0;0.22;3.61
18.0;0.24;3.96
19.0;0.25;4.33
20.0;0.27;4.71
21.0;0.28;5.1
22.0;0.3;5.52
23.0;0.31;5.94
24.0;0.33;6.38
25.0;0.34;6.84
26.0;0.37;7.32
27.0;0.38;7.82
28.0;0.4;8.33
29.0;0.42;8.86
30.0;0.44;9.41
31.0;0.44;9.96
